Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,50028,IA,Jasper County,Baxter,1.5464434606242694
Zip,50035,IA,Polk County,Bondurant,1.9264749979283513
Zip,50036,IA,Boone County,Boone,2.277049943628562
Zip,50046,IA,Story County,Cambridge,2.2982960601998004
Zip,50047,IA,Warren County,Carlisle,1.7046975256326258
Zip,50054,IA,Jasper County,Colfax,1.2138289128027058
Zip,50056,IA,Story County,Colo,1.7493168373097223
Zip,50058,IA,Carroll County,Coon Rapids,3.7006611342904394
Zip,50061,IA,Warren County,Cumming,2.8321386571808604
Zip,50063,IA,Dallas County,Dallas Center,0.5604710335683993
Zip,50072,IA,Madison County,Earlham,1.0019959517181265
Zip,50106,IA,Marshall County,Gilman,-0.7051365674975663
Zip,50109,IA,Polk County,Granger,1.157201775758554
Zip,50111,IA,Polk County,Grimes,2.0731453188856053
Zip,50112,IA,Poweshiek County,Grinnell,1.0154198672226222
Zip,50124,IA,Story County,Huxley,2.2790435631907746
Zip,50125,IA,Warren County,Indianola,1.9136695930637826
Zip,50131,IA,Polk County,Johnston,1.7972617156116533
Zip,50135,IA,Jasper County,Kellogg,0.8240045234126026
Zip,50138,IA,Marion County,Knoxville,5.035590226410092
Zip,50156,IA,Boone County,Madrid,1.929055175215133
Zip,50158,IA,Marshall County,Marshalltown,2.9381745587267583
Zip,50161,IA,Story County,Maxwell,2.483736522701596
Zip,50162,IA,Marshall County,Melbourne,3.688648493299862
Zip,50166,IA,Warren County,Milo,2.8024409647099624
Zip,50169,IA,Polk County,Mitchellville,1.9501657678103301
Zip,50170,IA,Jasper County,Monroe,5.780818048185665
Zip,50171,IA,Poweshiek County,Montezuma,0.8738252517711986
Zip,50201,IA,Story County,Nevada,1.602324207631356
Zip,50208,IA,Jasper County,Newton,2.7625908653624798
Zip,50210,IA,Warren County,New Virginia,6.394846178780655
Zip,50211,IA,Warren County,Norwalk,1.808232130294174
Zip,50212,IA,Boone County,Ogden,2.8933443511258927
Zip,50219,IA,Marion County,Pella,3.7439504741999308
Zip,50225,IA,Marion County,Pleasantville,3.4839797286197127
Zip,50226,IA,Polk County,Polk City,0.7815899204549392
Zip,50228,IA,Jasper County,Prairie City,3.245900799118817
Zip,50233,IA,Dallas County,Redfield,2.5922233017300567
Zip,50237,IA,Polk County,Runnells,2.1980892438265176
Zip,50240,IA,Madison County,Saint Charles,2.2192252327349227
Zip,50244,IA,Story County,Slater,1.0586305458471612
Zip,50247,IA,Marshall County,State Center,6.3724432582431545
Zip,50248,IA,Story County,Story City,1.2603280114693582
Zip,50261,IA,Dallas County,Van Meter,1.4729570222668853
Zip,50263,IA,Dallas County,Waukee,2.534416801552264
Zip,50265,IA,Polk County,West Des Moines,2.6016032212866413
Zip,50266,IA,Polk County,West Des Moines,1.6892528810168228
Zip,50273,IA,Madison County,Winterset,0.6201344925246932
Zip,50276,IA,Dallas County,Woodward,2.5706866648185667
Zip,50310,IA,Polk County,Des Moines,2.0884540695613962
Zip,50311,IA,Polk County,Des Moines,1.1110276678534037
Zip,50312,IA,Polk County,Des Moines,2.9563466825377693
Zip,50313,IA,Polk County,Des Moines,3.1434502974429845
Zip,50315,IA,Polk County,Des Moines,4.131149179251481
Zip,50316,IA,Polk County,Des Moines,2.927014040363085
Zip,50317,IA,Polk County,Des Moines,2.8293319426138552
Zip,50320,IA,Polk County,Des Moines,1.5105711225954277
Zip,50321,IA,Polk County,Des Moines,0.7777965013858523
Zip,50322,IA,Polk County,Urbandale,2.5768442191503205
Zip,50323,IA,Polk County,Urbandale,2.5034001424314
Zip,50324,IA,Polk County,Windsor Heights,2.8817649448247273
Zip,50325,IA,Polk County,Clive,2.4356802527861765
Zip,50327,IA,Polk County,Pleasant Hill,2.8572935877362093
Zip,50401,IA,Cerro Gordo County,Mason City,3.8421377536547174
Zip,50458,IA,Floyd County,Nora Springs,0.3739730508968364
Zip,50461,IA,Mitchell County,Osage,3.1642534870471195
Zip,50501,IA,Webster County,Fort Dodge,0.17383097689600557
Zip,50530,IA,Webster County,Dayton,-0.6198300119159006
Zip,50543,IA,Webster County,Gowrie,0.31955761089970114
Zip,50613,IA,Black Hawk County,Cedar Falls,1.24028865789243
Zip,50616,IA,Floyd County,Charles City,1.614217918253802
Zip,50622,IA,Bremer County,Denver,3.300546905206203
Zip,50626,IA,Black Hawk County,Dunkerton,-0.7581632035849162
Zip,50629,IA,Buchanan County,Fairbank,1.949339037275366
Zip,50636,IA,Butler County,Greene,3.8568396835237495
Zip,50641,IA,Buchanan County,Hazleton,-1.3182676886511646
Zip,50643,IA,Black Hawk County,Hudson,0.9656798069370254
Zip,50644,IA,Buchanan County,Independence,1.5444334188024378
Zip,50647,IA,Bremer County,Janesville,2.19570601461494
Zip,50648,IA,Buchanan County,Jesup,2.6950302911420865
Zip,50651,IA,Black Hawk County,La Porte City,1.016962385486475
Zip,50662,IA,Fayette County,Oelwein,-0.7909933261454616
Zip,50674,IA,Bremer County,Sumner,2.3324322067029613
Zip,50676,IA,Bremer County,Tripoli,1.396181050664591
Zip,50677,IA,Bremer County,Waverly,2.282042681881946
Zip,50682,IA,Buchanan County,Winthrop,0.8111912625556439
Zip,50701,IA,Black Hawk County,Waterloo,0.8327900405030064
Zip,50703,IA,Black Hawk County,Waterloo,-1.9010158808131838
Zip,51030,IA,Woodbury County,Lawton,2.1191298188723673
Zip,51039,IA,Woodbury County,Moville,3.0861758983253385
Zip,51054,IA,Woodbury County,Sergeant Bluff,1.7086511531000825
Zip,51055,IA,Woodbury County,Sloan,2.3245958111851373
Zip,51103,IA,Woodbury County,Sioux City,-1.375200871347304
Zip,51104,IA,Woodbury County,Sioux City,0.42520830512482455
Zip,51105,IA,Woodbury County,Sioux City,-0.3717035690035009
Zip,51106,IA,Woodbury County,Sioux City,1.7351627326839925
Zip,51108,IA,Woodbury County,Sioux City,0.37064122722128
Zip,51109,IA,Woodbury County,Sioux City,1.5445581583117374
Zip,51331,IA,Dickinson County,Arnolds Park,2.0124063779193735
Zip,51347,IA,Dickinson County,Lake Park,-1.0213917537029826
Zip,51351,IA,Dickinson County,Milford,0.8988000013637976
Zip,51355,IA,Dickinson County,Okoboji,1.356370772264559
Zip,51360,IA,Dickinson County,Spirit Lake,1.2668627229922125
Zip,51401,IA,Carroll County,Carroll,1.3955456487369844
Zip,51443,IA,Carroll County,Glidden,3.695016814200569
Zip,51455,IA,Carroll County,Manning,7.310353752983834
Zip,51501,IA,Pottawattamie County,Council Bluffs,0.6754579071862832
Zip,51503,IA,Pottawattamie County,Council Bluffs,1.1673253639415293
Zip,51510,IA,Pottawattamie County,Carter Lake,0.4721145522145642
Zip,51534,IA,Mills County,Glenwood,1.0177344490549745
Zip,51546,IA,Harrison County,Logan,0.178788111184236
Zip,51551,IA,Mills County,Malvern,1.3925834794622727
Zip,51555,IA,Harrison County,Missouri Valley,2.0115213559470213
Zip,51561,IA,Mills County,Pacific Junction,-1.2378611163874842
Zip,51575,IA,Pottawattamie County,Treynor,0.580878870760615
Zip,51579,IA,Harrison County,Woodbine,3.4733623179075357
Zip,51601,IA,Page County,Shenandoah,-0.7858562547662484
Zip,51632,IA,Page County,Clarinda,0.3498245378214859
Zip,51638,IA,Page County,Essex,1.5512673640033947
Zip,52001,IA,Dubuque County,Dubuque,2.1595565187015664
Zip,52002,IA,Dubuque County,Dubuque,2.778889389136441
Zip,52003,IA,Dubuque County,Dubuque,3.1974810940416765
Zip,52033,IA,Dubuque County,Cascade,2.3782809100066693
Zip,52040,IA,Dubuque County,Dyersville,1.7890787023476573
Zip,52041,IA,Delaware County,Earlville,0.7588917098837022
Zip,52042,IA,Delaware County,Edgewood,0.8391012556876465
Zip,52043,IA,Clayton County,Elkader,1.7768240915125189
Zip,52045,IA,Dubuque County,Epworth,2.5329161209236783
Zip,52046,IA,Dubuque County,Farley,1.6444108233094168
Zip,52052,IA,Clayton County,Guttenberg,1.1309857585615868
Zip,52057,IA,Delaware County,Manchester,2.3516797081761576
Zip,52068,IA,Dubuque County,Peosta,1.807054967188959
Zip,52076,IA,Clayton County,Strawberry Point,1.0160244192603862
Zip,52141,IA,Fayette County,Elgin,-0.31919084196241343
Zip,52142,IA,Fayette County,Fayette,1.738257457721093
Zip,52147,IA,Fayette County,Hawkeye,1.5947296339444028
Zip,52157,IA,Clayton County,McGregor,-1.115536902914227
Zip,52159,IA,Clayton County,Monona,1.164566766241526
Zip,52161,IA,Winneshiek County,Ossian,7.257602252847439
Zip,52172,IA,Allamakee County,Waukon,2.801196824307439
Zip,52175,IA,Fayette County,West Union,-1.1270798773805102
Zip,52205,IA,Jones County,Anamosa,-0.0037090856427224317
Zip,52206,IA,Benton County,Atkins,1.9350260978855172
Zip,52208,IA,Benton County,Belle Plaine,1.1847236926163074
Zip,52211,IA,Poweshiek County,Brooklyn,2.395614719136119
Zip,52216,IA,Cedar County,Clarence,0.2873703449968623
Zip,52223,IA,Delaware County,Delhi,1.6433630222389306
Zip,52227,IA,Linn County,Ely,1.6318589579173315
Zip,52228,IA,Linn County,Fairfax,2.199656354018731
Zip,52233,IA,Linn County,Hiawatha,2.3373011324184567
Zip,52237,IA,Delaware County,Hopkinton,-1.5940458805474678
Zip,52240,IA,Johnson County,Iowa City,1.6225611703188036
Zip,52241,IA,Johnson County,Coralville,1.740439273327521
Zip,52245,IA,Johnson County,Iowa City,1.3042859782423477
Zip,52246,IA,Johnson County,Iowa City,1.6699437904842407
Zip,52247,IA,Washington County,Kalona,3.064193358126399
Zip,52253,IA,Linn County,Lisbon,2.495287900464427
Zip,52255,IA,Cedar County,Lowden,1.661284591301193
Zip,52302,IA,Linn County,Marion,2.091734467402606
Zip,52306,IA,Cedar County,Mechanicsville,1.2418338499488035
Zip,52314,IA,Linn County,Mount Vernon,0.698427542135871
Zip,52317,IA,Johnson County,North Liberty,2.7037256702071355
Zip,52322,IA,Johnson County,Oxford,1.4729567808516641
Zip,52324,IA,Linn County,Palo,2.490715467853044
Zip,52327,IA,Washington County,Riverside,2.4255919857399277
Zip,52328,IA,Linn County,Robins,1.0783049810434653
Zip,52332,IA,Benton County,Shellsburg,0.9659137728275757
Zip,52333,IA,Johnson County,Solon,2.8190583166489036
Zip,52336,IA,Linn County,Springville,2.9549311590927996
Zip,52338,IA,Johnson County,Swisher,1.1649613633543776
Zip,52341,IA,Linn County,Toddville,-0.02716649287285433
Zip,52345,IA,Benton County,Urbana,1.4738029420500842
Zip,52349,IA,Benton County,Vinton,1.47336783778238
Zip,52353,IA,Washington County,Washington,0.9308339336250748
Zip,52356,IA,Washington County,Wellman,2.38526826146781
Zip,52358,IA,Cedar County,West Branch,3.6650628339265134
Zip,52402,IA,Linn County,Cedar Rapids,1.8255613133135729
Zip,52403,IA,Linn County,Cedar Rapids,1.4812643882906373
Zip,52404,IA,Linn County,Cedar Rapids,1.295499598118588
Zip,52405,IA,Linn County,Cedar Rapids,1.670079894246812
Zip,52411,IA,Linn County,Cedar Rapids,1.9507582939797041
Zip,52501,IA,Wapello County,Ottumwa,0.6696744188515735
Zip,52553,IA,Wapello County,Eddyville,4.559085436407684
Zip,52601,IA,Des Moines County,Burlington,1.716272709129707
Zip,52623,IA,Des Moines County,Danville,1.9993788139478053
Zip,52637,IA,Des Moines County,Mediapolis,1.600324486462723
Zip,52655,IA,Des Moines County,West Burlington,-0.06937057222344833
Zip,52726,IA,Scott County,Blue Grass,1.6198543725312042
Zip,52730,IA,Clinton County,Camanche,2.2133853252554347
Zip,52732,IA,Clinton County,Clinton,2.623554772879344
Zip,52742,IA,Clinton County,De Witt,3.509919812169482
Zip,52747,IA,Cedar County,Durant,0.7687182777376345
Zip,52748,IA,Scott County,Eldridge,3.050709604167623
Zip,52756,IA,Scott County,Long Grove,4.744363127152806
Zip,52761,IA,Muscatine County,Muscatine,1.6775921710662223
Zip,52768,IA,Scott County,Princeton,2.44428166475128
Zip,52772,IA,Cedar County,Tipton,2.117252289715088
Zip,52773,IA,Scott County,Walcott,4.032361153417097
Zip,52776,IA,Muscatine County,West Liberty,-0.21169969982097747
Zip,52778,IA,Muscatine County,Wilton,0.6649975528071339
Zip,52802,IA,Scott County,Davenport,1.618634095620175
Zip,52803,IA,Scott County,Davenport,0.8600606950456058
Zip,52804,IA,Scott County,Davenport,2.0731301373410282
Zip,52806,IA,Scott County,Davenport,2.90694380059362
Zip,52807,IA,Scott County,Davenport,1.0454405084082463
Zip,53002,WI,Washington County,Addison,2.968095251725633
Zip,53004,WI,Ozaukee County,Belgium,3.2946449493481467
Zip,53005,WI,Waukesha County,Brookfield,2.9247912937152343
Zip,53006,WI,Dodge County,Brownsville,1.5644258507661934
Zip,53010,WI,Fond du Lac County,Campbellsport,4.15524151359663
Zip,53012,WI,Ozaukee County,Cedarburg,3.284616149545161
Zip,53014,WI,Calumet County,Chilton,1.2809005299649456
Zip,53018,WI,Waukesha County,Delafield,3.128989603122556
Zip,53019,WI,Fond du Lac County,Eden,2.5462960883479324
Zip,53021,WI,Ozaukee County,Fredonia,1.9856365090365813
Zip,53022,WI,Washington County,Germantown,2.6239134497279215
Zip,53024,WI,Ozaukee County,Grafton,3.100717977238099
Zip,53027,WI,Washington County,Hartford,3.0437429875296074
Zip,53029,WI,Waukesha County,Merton,2.4839079558537813
Zip,53032,WI,Dodge County,Horicon,1.9508775673794387
Zip,53033,WI,Washington County,Richfield,2.5021599649677873
Zip,53034,WI,Dodge County,Hustisford,0.6432719314225288
Zip,53035,WI,Dodge County,Iron Ridge,0.4040710981171314
Zip,53036,WI,Jefferson County,Ixonia,4.010194593858674
Zip,53037,WI,Washington County,Jackson,3.602240631007092
Zip,53039,WI,Dodge County,Juneau,1.7225137924677725
Zip,53040,WI,Washington County,Kewaskum,2.8938316237720807
Zip,53045,WI,Waukesha County,Brookfield,2.1442764242137313
Zip,53049,WI,Fond du Lac County,Malone,3.345623814476917
Zip,53050,WI,Dodge County,Mayville,2.265449030149469
Zip,53051,WI,Waukesha County,Menomonee Falls,1.9052814462446666
Zip,53057,WI,Fond du Lac County,Mount Calvary,2.3002260677047692
Zip,53061,WI,Calumet County,New Holstein,0.9437510397732884
Zip,53065,WI,Fond du Lac County,Oakfield,1.9614487512828127
Zip,53066,WI,Waukesha County,Oconomowoc,3.226865855163674
Zip,53072,WI,Waukesha County,Pewaukee,3.7305365769730425
Zip,53074,WI,Ozaukee County,Port Washington,3.352008913535287
Zip,53076,WI,Washington County,Richfield,1.4736265684890615
Zip,53080,WI,Ozaukee County,Saukville,1.1360192704411354
Zip,53086,WI,Washington County,Slinger,3.036045739754578
Zip,53089,WI,Waukesha County,Sussex,2.400430515025609
Zip,53090,WI,Washington County,West Bend,2.8464847643393076
Zip,53091,WI,Dodge County,Theresa,0.9690923081104641
Zip,53092,WI,Ozaukee County,Mequon,2.2220721173650704
Zip,53095,WI,Washington County,West Bend,4.687729473800717
Zip,53097,WI,Ozaukee County,Mequon,1.928049976135604
Zip,53103,WI,Waukesha County,Vernon,3.1013893619113997
Zip,53104,WI,Kenosha County,Bristol,4.3033022730608605
Zip,53105,WI,Racine County,Rochester,3.840106374297303
Zip,53108,WI,Racine County,Caledonia,2.2560086510667876
Zip,53110,WI,Milwaukee County,Cudahy,3.2868578073367516
Zip,53114,WI,Walworth County,Darien,1.6015415431762436
Zip,53115,WI,Walworth County,Delavan,2.348534208874109
Zip,53118,WI,Waukesha County,Ottawa,4.518642305469411
Zip,53119,WI,Waukesha County,Eagle,-0.10551147718511622
Zip,53120,WI,Walworth County,East Troy,2.186310232704769
Zip,53121,WI,Walworth County,Elkhorn,3.426644989076011
Zip,53122,WI,Waukesha County,Elm Grove,2.375173666735364
Zip,53126,WI,Racine County,Caledonia,1.662737512215462
Zip,53128,WI,Walworth County,Pell Lake,2.8600456533851792
Zip,53129,WI,Milwaukee County,Greendale,2.764734614819786
Zip,53130,WI,Milwaukee County,Hales Corners,2.677361040338755
Zip,53132,WI,Milwaukee County,Franklin,1.8713208837491058
Zip,53139,WI,Racine County,Eagle Lake,4.329904190501477
Zip,53140,WI,Kenosha County,Kenosha,3.2370240490920743
Zip,53142,WI,Kenosha County,Kenosha,4.650867998891317
Zip,53143,WI,Kenosha County,Kenosha,3.7467547166506243
Zip,53144,WI,Kenosha County,Kenosha,5.107327198630518
Zip,53146,WI,Waukesha County,New Berlin,3.2778033655889383
Zip,53147,WI,Walworth County,Lake Geneva,0.7028877280116808
Zip,53149,WI,Waukesha County,Mukwonago,1.6992274555647668
Zip,53150,WI,Waukesha County,Muskego,2.8050640202108346
Zip,53151,WI,Waukesha County,New Berlin,2.97055777916182
Zip,53153,WI,Waukesha County,North Prairie,2.5740067807848765
Zip,53154,WI,Milwaukee County,Oak Creek,3.5770910691939273
Zip,53158,WI,Kenosha County,Pleasant Prairie,4.976736637991119
Zip,53168,WI,Kenosha County,Salem,5.689116042528797
Zip,53170,WI,Kenosha County,Salem,3.5439376138361123
Zip,53172,WI,Milwaukee County,South Milwaukee,3.3442922920656537
Zip,53177,WI,Racine County,Sturtevant,4.475567950631887
Zip,53178,WI,Jefferson County,Sullivan,2.894758581595669
Zip,53179,WI,Kenosha County,Salem,6.1572572653350255
Zip,53181,WI,Kenosha County,Twin Lakes,3.476854661939499
Zip,53182,WI,Racine County,Union Grove,1.9214227773364678
Zip,53183,WI,Waukesha County,Wales,3.3008384717808426
Zip,53184,WI,Walworth County,Walworth,2.2116680909210595
Zip,53185,WI,Racine County,Waterford,2.296299421624348
Zip,53186,WI,Waukesha County,Waukesha,2.515367844215066
Zip,53188,WI,Waukesha County,Waukesha,2.8391368134276673
Zip,53189,WI,Waukesha County,Waukesha,3.855789070603244
Zip,53190,WI,Walworth County,Whitewater,2.408646144445714
Zip,53191,WI,Walworth County,Williams Bay,0.3027389715095419
Zip,53202,WI,Milwaukee County,Milwaukee,2.33921135220303
Zip,53207,WI,Milwaukee County,Milwaukee,2.4089300584670514
Zip,53208,WI,Milwaukee County,Milwaukee,3.7585082680974935
Zip,53209,WI,Milwaukee County,Milwaukee,6.102894275757009
Zip,53210,WI,Milwaukee County,Milwaukee,4.167148743363236
Zip,53211,WI,Milwaukee County,Shorewood,1.8900607325901042
Zip,53213,WI,Milwaukee County,Wauwatosa,1.882373870223275
Zip,53214,WI,Milwaukee County,West Allis,1.8637339606088155
Zip,53215,WI,Milwaukee County,Milwaukee,3.230365767481236
Zip,53216,WI,Milwaukee County,Milwaukee,3.0719782690149744
Zip,53217,WI,Milwaukee County,Whitefish Bay,-0.06251536692529758
Zip,53218,WI,Milwaukee County,Milwaukee,4.067944158581027
Zip,53219,WI,Milwaukee County,Milwaukee,4.028129385306856
Zip,53220,WI,Milwaukee County,Greenfield,2.0427259555852784
Zip,53221,WI,Milwaukee County,Milwaukee,3.067259452948523
Zip,53222,WI,Milwaukee County,Milwaukee,3.729477778654444
Zip,53223,WI,Milwaukee County,Milwaukee,1.3904972053006226
Zip,53224,WI,Milwaukee County,Milwaukee,4.018071012280711
Zip,53225,WI,Milwaukee County,Milwaukee,4.253279073787941
Zip,53226,WI,Milwaukee County,Wauwatosa,3.012182393681906
Zip,53227,WI,Milwaukee County,West Allis,4.779375094028238
Zip,53228,WI,Milwaukee County,Greenfield,2.6513211040724016
Zip,53235,WI,Milwaukee County,Saint Francis,2.835324672514483
Zip,53402,WI,Racine County,Caledonia,3.097991108177034
Zip,53403,WI,Racine County,Racine,3.6925237602752015
Zip,53405,WI,Racine County,Racine,5.718972190237759
Zip,53406,WI,Racine County,Mount Pleasant,3.8233184682831878
Zip,53502,WI,Green County,Albany,1.5653591739748007
Zip,53503,WI,Iowa County,Arena,0.9924418360286236
Zip,53507,WI,Iowa County,Barneveld,3.9618986661739353
Zip,53508,WI,Dane County,Belleville,4.065080282424716
Zip,53515,WI,Dane County,Black Earth,2.328152024162211
Zip,53517,WI,Dane County,Blue Mounds,4.075797827920957
Zip,53520,WI,Green County,Brodhead,1.2833781317558968
Zip,53521,WI,Dane County,Brooklyn,2.1009543421193655
Zip,53523,WI,Jefferson County,Lake Ripley,1.5875730064036198
Zip,53527,WI,Dane County,Cottage Grove,1.720173044653639
Zip,53528,WI,Dane County,Cross Plains,4.627267303046545
Zip,53529,WI,Dane County,Dane,3.0736533937615995
Zip,53531,WI,Dane County,Deerfield,2.4469656730677913
Zip,53532,WI,Dane County,De Forest,2.8253844015462715
Zip,53533,WI,Iowa County,Dodgeville,3.3505953561945745
Zip,53538,WI,Jefferson County,Fort Atkinson,2.624275616640137
Zip,53549,WI,Jefferson County,Jefferson,2.51166310164197
Zip,53550,WI,Green County,Juda,2.129675504098727
Zip,53551,WI,Jefferson County,Lake Mills,2.692113099095117
Zip,53555,WI,Columbia County,Lodi,1.4840452428310558
Zip,53558,WI,Dane County,Mc Farland,2.804985771742885
Zip,53559,WI,Dane County,Marshall,2.2981031520398876
Zip,53560,WI,Dane County,Mazomanie,3.3215835990405562
Zip,53561,WI,Sauk County,Merrimac,0.03544660790308907
Zip,53562,WI,Dane County,Middleton,3.313132984080913
Zip,53565,WI,Iowa County,Mineral Point,1.9065793575878898
Zip,53566,WI,Green County,Monroe,2.1195562864695816
Zip,53570,WI,Green County,Monticello,1.8582530154602095
